id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to
1190,1,2,MAT,2026-01-19,Wurzelfunktion/-rechnung: Wurz/Terme,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | ist offen für neue Lösungsansätze | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als uninteressant empfunden wird",1,0,1,1138,1753,0.19785571730366,0.33095686675477,0.41928909416486,0.49146919269571,0.22256410971708,0.4971620076779,0.37048889297316,0.46603562142005,0.77954628333825,0.98760680872251,1.1576220983053,0.5242345512746,1.171031134971,0.87266126963106,5,4,performanz,1.171031134971,1,2.3554216638968,0,0,0,,,"[0.19785571730366, 0.33095686675477, 0.41928909416486, 0.49146919269571, 0.22256410971708, 0.4971620076779, 0.37048889297316]","[0.46603562142005, 0.77954628333825, 0.98760680872251, 1.1576220983053, 0.5242345512746, 1.171031134971, 0.87266126963106]",0.999995754493686,2.3554216638967898,[],[],66,1,1189.0,"[-1.6112162185353498, 0.6476689524437, 0.63130299981047, 0.04996191800409999, -0.8868708578233001, -0.3859874662742, -0.6041172109622399]",2.171869308409009,-1.149236721342,0.7942887627025954,0.2057112372974046,0,1,kognition,performanz
1191,1,2,MAT,2026-01-19,Wurzelfunktion/-rechnung: Wurz/Terme,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | ist offen für neue Lösungsansätze | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als uninteressant empfunden wird",1,0,1,1138,1754,0.44464530526223,0.098341955792704,0.27435660761333,0.36291912005201,0.37409352724782,0.50934679190639,0.43156883465415,1.5343685692191,0.33935544628066,0.94674148247495,1.2523503214502,1.2909106277842,1.7576385021604,1.489244679998,6,6,performanz,1.7576385021604,1,3.4507597507663,0,0,0,,,"[0.44464530526223, 0.098341955792704, 0.27435660761333, 0.36291912005201, 0.37409352724782, 0.50934679190639, 0.43156883465415]","[1.5343685692191, 0.33935544628066, 0.94674148247495, 1.2523503214502, 1.2909106277842, 1.7576385021604, 1.489244679998]",0.9999971020958429,3.4507597507662418,[],[],67,1,1190.0,"[1.06833294779905, -0.44019083705759005, -0.04086532624756001, 0.09472822314490004, 0.7666760765096, 0.5866073671893999, 0.6165834103669399]",1.6302828536805318,1.0953380868695,0.9103064907939551,0.08969350920604491,0,0,performanz,performanz
298,1,3,MAT,2025-06-24,weitere Themen: FehlerKorr,"Nm GRA +-*/Pot mit dezZ, Rechte/Quadr/ LösWege/1-2 Sachaufg | Absprachen einhaltendbeteiligt sich / gute Mitarbeitfleißig / bemühtarbeitet selbstständigkonzentriertvorbereitetLernfortschritt erzieltbeherrscht Themafähig zu Transferdenken",2,1,1,329,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0,0.0,0,0,0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,[],[],0,0,,,,,,,0,0,,
294,1,3,MAT,2025-08-26,Prozent- und Zinsrechnung: Prozentr,"zeigt von Stunde zu Stunde stetig Fortschritte | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | löst komplexe Aufgaben schnell",2,1,1,322,460,0.61739331852865,0.0,0.30075818626489,0.29661220180336,0.44033243717446,0.45440135012021,0.20003070633707,2.1740412824802,0.0,1.0590667138122,1.044467363438,1.5505527314643,1.600093917975,0.70437272365831,5,3,kognition,2.1740412824802,1,3.5213129836393,0,0,0,,,"[0.61739331852865, 0.0, 0.30075818626489, 0.29661220180336, 0.44033243717446, 0.45440135012021, 0.20003070633707]","[2.1740412824802, 0.0, 1.0590667138122, 1.044467363438, 1.5505527314643, 1.600093917975, 0.70437272365831]",0.9999971601582571,3.5213129836392087,[],[],1,1,298.0,"[2.1740412824802, 0.0, 1.0590667138122, 1.044467363438, 1.5505527314643, 1.600093917975, 0.70437272365831]",3.5213129836392087,3.5213129836393,,,1,1,,kognition
295,1,3,MAT,2025-08-26,Prozent- und Zinsrechnung: Prozentr,"zeigt von Stunde zu Stunde stetig Fortschritte | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | löst komplexe Aufgaben schnell",2,1,1,322,461,0.47136756369572,0.19326863389136,0.25936949549562,0.3896542953049,0.38321455826266,0.44758563467458,0.41733201464963,2.0758103279544,0.85111716885187,1.1422124027475,1.7159611157458,1.6876017764718,1.9710793755449,1.8378483648801,5,4,kognition,2.0758103279544,1,4.4037939267681,1,0,1,stark,,"[0.47136756369572, 0.19326863389136, 0.25936949549562, 0.3896542953049, 0.38321455826266, 0.44758563467458, 0.41733201464963]","[2.0758103279544, 0.85111716885187, 1.1422124027475, 1.7159611157458, 1.6876017764718, 1.9710793755449, 1.8378483648801]",0.9999977292358684,4.403793926768153,['stark'],[],2,1,294.0,"[-0.09823095452580022, 0.85111716885187, 0.08314568893529994, 0.6714937523078, 0.13704904500750015, 0.3709854575699001, 1.1334756412217901]",1.6226664784321427,0.8824809431288001,0.9402122417137455,0.05978775828625449,0,0,kognition,kognition
296,1,3,MAT,2025-08-26,Prozent- und Zinsrechnung: Prozentr,"zeigt von Stunde zu Stunde stetig Fortschritte | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | löst komplexe Aufgaben schnell",2,1,1,322,462,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833,2.2009129520582,0.13477891473717,0.65545091884925,1.0047484928185,1.6624088519194,1.6614176515899,0.94243498833407,8,6,kognition,2.2009129520582,1,3.5655874874173,0,0,0,,,"[0.61726343476093, 0.037799812012656, 0.18382639127447, 0.28178965695487, 0.46623570321268, 0.46595771324522, 0.26431334205833]","[2.2009129520582, 0.13477891473717, 0.65545091884925, 1.0047484928185, 1.6624088519194, 1.6614176515899, 0.94243498833407]",0.999997195420953,3.565587487417376,[],[],3,1,295.0,"[0.12510262410380024, -0.7163382541147001, -0.48676148389825, -0.7112126229272999, -0.025192924552400076, -0.30966172395500013, -0.89541337654603]",1.473038179991122,-0.8382064393507997,0.9532785336162656,0.04672146638373442,0,0,kognition,kognition
297,1,3,MAT,2025-08-26,Prozent- und Zinsrechnung: Prozentr,"zeigt von Stunde zu Stunde stetig Fortschritte | Einstellung zum Lernen hat sich in letzter Zeit stark verbessert | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | löst komplexe Aufgaben schnell",2,1,1,322,463,0.51572033646035,0.023111379596837,0.14713864022183,0.29720121974227,0.52658133214136,0.45873431996406,0.3684967432254,2.0110768399338,0.090123962466024,0.57377437089339,1.1589507870216,2.0534298272575,1.788857063296,1.4369711905837,6,4,methodik,2.0534298272575,1,3.8995392280503,0,0,0,,,"[0.51572033646035, 0.023111379596837, 0.14713864022183, 0.29720121974227, 0.52658133214136, 0.45873431996406, 0.3684967432254]","[2.0110768399338, 0.090123962466024, 0.57377437089339, 1.1589507870216, 2.0534298272575, 1.788857063296, 1.4369711905837]",0.999997435601038,3.899539228050293,[],[],4,1,296.0,"[-0.1898361121244001, -0.04465495227114599, -0.08167654795585999, 0.15420229420310005, 0.39102097533809976, 0.12743941170609996, 0.4945362022496299]",0.6943957678429312,0.3339517406329997,0.9866708226239651,0.013329177376034895,0,1,kognition,methodik
289,1,3,MAT,2025-09-02,Grundrechenarten: schrftlSub,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | wird von schwierigeren Aufgaben meistens motiviert | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | kann gut nach einem festgelegten Zeitplan lernen | nm wdhlg sub / PrzR",2,1,1,321,455,0.51109245764048,0.032870016624614,0.15348776998845,0.35931223423551,0.44420521406901,0.50173089465934,0.36875892782791,2.0547114305757,0.13214516839792,0.61705679810811,1.4445193698176,1.7858090394888,2.0170757539425,1.4824972914545,6,4,kognition,2.0547114305757,1,4.0202243037138,0,0,0,,,"[0.51109245764048, 0.032870016624614, 0.15348776998845, 0.35931223423551, 0.44420521406901, 0.50173089465934, 0.36875892782791]","[2.0547114305757, 0.13214516839792, 0.61705679810811, 1.4445193698176, 1.7858090394888, 2.0170757539425, 1.4824972914545]",0.9999975125827943,4.020224303713857,[],[],5,1,297.0,"[0.04363459064190023, 0.04202120593189601, 0.043282427214719976, 0.28556858279599995, -0.2676207877686998, 0.22821869064650024, 0.04552610087080011]",0.4613781809979869,0.12068507566349984,0.9936752996317487,0.006324700368251279,0,1,methodik,kognition
290,1,3,MAT,2025-09-02,Grundrechenarten: schrftlSub,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | wird von schwierigeren Aufgaben meistens motiviert | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | kann gut nach einem festgelegten Zeitplan lernen | nm wdhlg sub / PrzR",2,1,1,321,456,0.56572478498315,0.048988682338982,0.17044432813436,0.3147111289115,0.48920271513479,0.42441388016159,0.36056963398192,2.6228056368715,0.22712066996572,0.79021170093666,1.4590595017325,2.2680350461693,1.9676619211362,1.6716680859592,7,4,kognition,2.6228056368715,1,4.6361765459891,0,0,0,,,"[0.56572478498315, 0.048988682338982, 0.17044432813436, 0.3147111289115, 0.48920271513479, 0.42441388016159, 0.36056963398192]","[2.6228056368715, 0.22712066996572, 0.79021170093666, 1.4590595017325, 2.2680350461693, 1.9676619211362, 1.6716680859592]",0.9999978430548677,4.636176545989137,[],[],6,1,289.0,"[0.5680942062957999, 0.09497550156779999, 0.17315490282855006, 0.014540131914900112, 0.4822260066805002, -0.04941383280630007, 0.18917079450469987]",0.7954336218816422,0.6159522422753003,0.9932044452379363,0.006795554762063727,0,0,kognition,kognition
291,1,3,MAT,2025-09-02,Grundrechenarten: schrftlSub,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | wird von schwierigeren Aufgaben meistens motiviert | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | kann gut nach einem festgelegten Zeitplan lernen | nm wdhlg sub / PrzR",2,1,1,321,457,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0,0.811,0.0,0.177,0.0,0.481,0.25,0.0,1,1,kognition,0.811,1,0.99141868047763,1,0,1,meistens,,"[0.81801143740294, 0.0, 0.17853023972912, 0.0, 0.48515844807745, 0.25216135554961, 0.0]","[0.811, 0.0, 0.177, 0.0, 0.481, 0.25, 0.0]",0.9999899135457806,0.9914186804776275,['meistens'],[],7,1,290.0,"[-1.8118056368715, -0.22712066996572, -0.61321170093666, -1.4590595017325, -1.7870350461693003, -1.7176619211362, -1.6716680859592]",3.8441432862810476,-3.64475786551147,0.8375706754005657,0.16242932459943427,0,0,kognition,kognition
292,1,3,MAT,2025-09-02,Grundrechenarten: schrftlSub,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | wird von schwierigeren Aufgaben meistens motiviert | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | kann gut nach einem festgelegten Zeitplan lernen | nm wdhlg sub / PrzR",2,1,1,321,458,0.20418107569392,0.27982740008289,0.36160357600822,0.61348656958536,0.19574299446748,0.33674943419556,0.47027814781919,0.6041191927041,0.8279371751767,1.0698918088984,1.8151486855143,0.5791530845515,0.99635480731206,1.3914318652763,5,5,motivation,1.8151486855143,1,2.9587323352089,0,0,0,,,"[0.20418107569392, 0.27982740008289, 0.36160357600822, 0.61348656958536, 0.19574299446748, 0.33674943419556, 0.47027814781919]","[0.6041191927041, 0.8279371751767, 1.0698918088984, 1.8151486855143, 0.5791530845515, 0.99635480731206, 1.3914318652763]",0.9999966201855859,2.9587323352089254,[],[],8,1,291.0,"[-0.20688080729590008, 0.8279371751767, 0.8928918088983999, 1.8151486855143, 0.09815308455150007, 0.74635480731206, 1.3914318652763]",2.7061157272925715,1.96731365473127,0.4114667304632078,0.5885332695367922,0,1,kognition,motivation
293,1,3,MAT,2025-09-02,Grundrechenarten: schrftlSub,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | wird von schwierigeren Aufgaben meistens motiviert | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | kann gut nach einem festgelegten Zeitplan lernen | nm wdhlg sub / PrzR",2,1,1,321,459,0.44652012702407,0.031112132778026,0.17952669910686,0.37349850335762,0.31353891804787,0.60934550462497,0.39787487959923,1.1410153147396,0.07950239602979,0.45875359404469,0.95441949101747,0.8012017501738,1.5570911828289,1.0167096699505,2,2,performanz,1.5570911828289,1,2.5553402422033,0,0,0,,,"[0.44652012702407, 0.031112132778026, 0.17952669910686, 0.37349850335762, 0.31353891804787, 0.60934550462497, 0.39787487959923]","[1.1410153147396, 0.07950239602979, 0.45875359404469, 0.95441949101747, 0.8012017501738, 1.5570911828289, 1.0167096699505]",0.9999960866421259,2.55534024220331,[],[],9,1,292.0,"[0.5368961220355001, -0.7484347791469099, -0.6111382148537099, -0.8607291944968299, 0.22204866562229997, 0.56073637551684, -0.3747221953258]",1.5706381966606366,-0.4033920930056003,0.847618642909345,0.15238135709065503,0,1,motivation,performanz
284,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,450,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,2.1928329711058,0.13860551172511,0.41823148627147,1.3023340009002,1.7147259796655,1.8437587163565,1.4810764620914,5,3,kognition,2.1928329711058,1,3.9028243912711,1,0,1,weitgehend,,"[0.56185652560873, 0.035514064351567, 0.10716096158394, 0.3336892807476, 0.43935402011948, 0.47241530936597, 0.37948739649417]","[2.1928329711058, 0.13860551172511, 0.41823148627147, 1.3023340009002, 1.7147259796655, 1.8437587163565, 1.4810764620914]",0.9999974377595889,3.9028243912710687,['weitgehend'],[],10,1,293.0,"[1.0518176563661998, 0.05910311569531998, -0.04052210777322002, 0.34791450988273, 0.9135242294917001, 0.2866675335275999, 0.46436679214090004]",1.537804089676034,1.3474841490678,0.972469394809049,0.027530605190950963,0,1,performanz,kognition
285,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,451,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944,1.8124059963247,0.0,0.35710928666002,0.51279987995414,1.2439502687559,1.2529538470915,0.70861216288183,3,2,kognition,1.8124059963247,1,2.7008782028216,0,0,0,,,"[0.67104073187158, 0.0, 0.13221920340388, 0.18986342323182, 0.46057081054162, 0.46390437256253, 0.26236264134944]","[1.8124059963247, 0.0, 0.35710928666002, 0.51279987995414, 1.2439502687559, 1.2529538470915, 0.70861216288183]",0.9999962975142767,2.700878202821606,[],[],11,1,284.0,"[-0.3804269747811, -0.13860551172511, -0.06112219961144999, -0.78953412094606, -0.4707757109096, -0.5908048692649999, -0.77246429920957]",1.399434699987139,-1.2019461884495,0.9756313328648186,0.024368667135181377,0,0,kognition,kognition
286,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,452,0.51744214978398,0.058805209392942,0.10773919193437,0.37190440664099,0.39890677270429,0.45305062017137,0.46312974922747,2.4036580249543,0.27316602160352,0.50047753821998,1.727596045107,1.8530293015743,2.1045420427,2.151362309372,5,3,kognition,2.4036580249543,1,4.6452590913521,1,0,1,meistens,,"[0.51744214978398, 0.058805209392942, 0.10773919193437, 0.37190440664099, 0.39890677270429, 0.45305062017137, 0.46312974922747]","[2.4036580249543, 0.27316602160352, 0.50047753821998, 1.727596045107, 1.8530293015743, 2.1045420427, 2.151362309372]",0.9999978472721762,4.645259091352089,['meistens'],[],12,1,285.0,"[0.5912520286296001, 0.27316602160352, 0.14336825155995997, 1.21479616515286, 0.6090790328183999, 0.8515881956084999, 1.4427501464901697]",2.2579172977456263,1.9443808885305005,0.9474914641617949,0.05250853583820514,0,0,kognition,kognition
287,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,453,0.44464530526223,0.098341955792704,0.27435660761333,0.36291912005201,0.37409352724782,0.50934679190639,0.43156883465415,1.5343685692191,0.33935544628066,0.94674148247495,1.2523503214502,1.2909106277842,1.7576385021604,1.489244679998,6,6,performanz,1.7576385021604,1,3.4507597507663,0,0,0,,,"[0.44464530526223, 0.098341955792704, 0.27435660761333, 0.36291912005201, 0.37409352724782, 0.50934679190639, 0.43156883465415]","[1.5343685692191, 0.33935544628066, 0.94674148247495, 1.2523503214502, 1.2909106277842, 1.7576385021604, 1.489244679998]",0.9999971020958429,3.4507597507662418,[],[],13,1,286.0,"[-0.8692894557352, 0.06618942467714001, 0.44626394425497007, -0.47524572365679996, -0.5621186737901, -0.34690354053959993, -0.6621176293739999]",1.4351914257609908,-1.1944993405858004,0.980257059835259,0.019742940164740985,0,1,kognition,performanz
288,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,454,0.41016065224904,0.049968981073429,0.032170610827381,0.39633397743253,0.46323979442207,0.45970750767414,0.49520143037311,0.89029510780973,0.10846271856643,0.069829558924822,0.86028291410241,1.005508745062,0.99784156003631,1.0748847029185,3,3,regulation,1.0748847029185,1,2.1705909655679,1,0,1,selten,,"[0.41016065224904, 0.049968981073429, 0.032170610827381, 0.39633397743253, 0.46323979442207, 0.45970750767414, 0.49520143037311]","[0.89029510780973, 0.10846271856643, 0.069829558924822, 0.86028291410241, 1.005508745062, 0.99784156003631, 1.0748847029185]",0.9999953929809456,2.170590965567897,['selten'],[],14,1,287.0,"[-0.64407346140937, -0.23089272771423, -0.876911923550128, -0.3920674073477901, -0.2854018827222, -0.75979694212409, -0.4143599770794999]",1.4903936619228446,-1.2801687851983998,0.961119723989632,0.03888027601036803,0,1,performanz,regulation
279,1,3,MAT,2025-09-16,Grundrechenarten: schrSubMulDiv,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Beteiligung am Unterricht hat sich verbessert | nutzt nur vereinzelt Fragen, um eigenes Verständnis zu vertiefen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden",2,1,1,319,445,0.40939526234525,0.19494675496675,0.26216929806182,0.43140491422681,0.38087108066135,0.46187764766845,0.42561763210998,1.9353210550942,0.92156552410531,1.2393444898012,2.0393665744723,1.8004796085275,2.1834193470863,2.0120085418749,6,5,performanz,2.1834193470863,1,4.7272578340427,1,0,1,ziemlich,,"[0.40939526234525, 0.19494675496675, 0.26216929806182, 0.43140491422681, 0.38087108066135, 0.46187764766845, 0.42561763210998]","[1.9353210550942, 0.92156552410531, 1.2393444898012, 2.0393665744723, 1.8004796085275, 2.1834193470863, 2.0120085418749]",0.9999978846131938,4.727257834042645,['ziemlich'],[],15,1,288.0,"[1.0450259472844698, 0.81310280553888, 1.1695149308763781, 1.1790836603698902, 0.7949708634655002, 1.18557778704999, 0.9371238389563998]",2.72525105394216,2.5566668684747995,0.9566098448288558,0.043390155171144196,0,1,regulation,performanz
280,1,3,MAT,2025-09-16,Grundrechenarten: schrSubMulDiv,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Beteiligung am Unterricht hat sich verbessert | nutzt nur vereinzelt Fragen, um eigenes Verständnis zu vertiefen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden",2,1,1,319,446,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,1.3901781638681,1.0,0.14947056594351,1.3684649877052,1.2462230879908,1.4780206620485,1.2473370908871,3,3,performanz,1.4780206620485,1,3.1813676431278,0,0,0,,,"[0.43697363840821, 0.31432923474525, 0.046982968609961, 0.43014855236104, 0.39172434957001, 0.46458510363938, 0.39207451324792]","[1.3901781638681, 1.0, 0.14947056594351, 1.3684649877052, 1.2462230879908, 1.4780206620485, 1.2473370908871]",0.9999968567076603,3.1813676431277873,[],[],16,1,279.0,"[-0.5451428912261, 0.07843447589468999, -1.08987392385769, -0.6709015867671002, -0.5542565205367, -0.7053986850378, -0.7646714509877999]",1.825041608090372,-1.5458901909148994,0.9687149641231357,0.031285035876864264,0,0,performanz,performanz
281,1,3,MAT,2025-09-16,Grundrechenarten: schrSubMulDiv,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Beteiligung am Unterricht hat sich verbessert | nutzt nur vereinzelt Fragen, um eigenes Verständnis zu vertiefen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden",2,1,1,319,447,0.50628542470759,0.047586876996102,0.076347252476498,0.38277239334217,0.41463234038027,0.45983069878252,0.45353895477639,1.9788076577981,0.18599246988982,0.29840189047431,1.4960591519628,1.6205831933422,1.7972401804121,1.7726490098734,5,5,kognition,1.9788076577981,1,3.9084723722527,2,0,1,"nur, vereinzelt",,"[0.50628542470759, 0.047586876996102, 0.076347252476498, 0.38277239334217, 0.41463234038027, 0.45983069878252, 0.45353895477639]","[1.9788076577981, 0.18599246988982, 0.29840189047431, 1.4960591519628, 1.6205831933422, 1.7972401804121, 1.7726490098734]",0.9999974414621724,3.908472372252678,"['nur', 'vereinzelt']",[],17,1,280.0,"[0.5886294939300001, -0.81400753011018, 0.1489313245308, 0.12759416425759995, 0.37436010535139985, 0.3192195183636002, 0.5253119189863]",1.251220584865645,0.7271047291248998,0.9583059479036642,0.04169405209633581,0,1,performanz,kognition
282,1,3,MAT,2025-09-16,Grundrechenarten: schrSubMulDiv,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Beteiligung am Unterricht hat sich verbessert | nutzt nur vereinzelt Fragen, um eigenes Verständnis zu vertiefen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden",2,1,1,319,448,0.37487060772453,0.2035061245517,0.30634878400679,0.42635033914532,0.34151654325095,0.45320148723103,0.46947120691802,1.5803587136513,0.85792983122597,1.2914882101863,1.7973841097503,1.4397464988221,1.9105816903938,1.9791706721549,6,5,regulation,1.9791706721549,1,4.2157345291432,0,0,0,,,"[0.37487060772453, 0.2035061245517, 0.30634878400679, 0.42635033914532, 0.34151654325095, 0.45320148723103, 0.46947120691802]","[1.5803587136513, 0.85792983122597, 1.2914882101863, 1.7973841097503, 1.4397464988221, 1.9105816903938, 1.9791706721549]",0.999997627939755,4.215734529143256,[],[],18,1,281.0,"[-0.3984489441468, 0.67193736133615, 0.9930863197119899, 0.3013249577875001, -0.18083669452009987, 0.1133415099816999, 0.20652166228150004]",1.3324706196375335,0.30726215689049985,0.9489876931583172,0.051012306841682786,0,1,kognition,regulation
283,1,3,MAT,2025-09-16,Grundrechenarten: schrSubMulDiv,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Beteiligung am Unterricht hat sich verbessert | nutzt nur vereinzelt Fragen, um eigenes Verständnis zu vertiefen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden",2,1,1,319,449,0.57098333244371,0.12918868316988,0.18093008063565,0.24439236341089,0.45122094503958,0.30452175143757,0.51815479977421,1.6888048282246,0.38210304835962,0.53513925256072,0.72284247167622,1.3345820574439,0.90068794464831,1.5325531900928,5,4,kognition,1.6888048282246,1,2.9577030053811,0,0,0,,,"[0.57098333244371, 0.12918868316988, 0.18093008063565, 0.24439236341089, 0.45122094503958, 0.30452175143757, 0.51815479977421]","[1.6888048282246, 0.38210304835962, 0.53513925256072, 0.72284247167622, 1.3345820574439, 0.90068794464831, 1.5325531900928]",0.9999966190093563,2.9577030053810804,[],[],19,1,282.0,"[0.1084461145733, -0.47582678286635, -0.7563489576255799, -1.0745416380740802, -0.10516444137820002, -1.00989374574549, -0.44661748206210006]",1.7875366506522181,-1.2580315237620998,0.9353333025703292,0.0646666974296708,0,1,regulation,kognition
